787,Roberson,Carroll,Only One Messiah,,CD,Roberson,2005,Music,1
788,Roberson,Carroll,The Spirits of Praise,,CD,Roberson,2008,Music,1
790,Roberson,Carroll,Heart and Soul,,CD,Roberson,2011,Music,1
794,Henry,Matthew,Matthew Henry's Commentary on the NT,398,Book,Baker,1983,Resource,1
789,Roberson,Carroll,Rebel With a Cause,,CD,Roberson,2009,Music,1
791,Roberts,Oral,The New Testament Comes Alive,472,Book,Parthenon,1984,Resource,1
792,Henry,Matthew,Matthew Henry's Commentary on the NT,394,Book,Baker,1983,Resource,1
793,Henry,Matthew,Matthew Henry's Commentary on the NT,420,Book,Baker,1983,Resource,1
795,Henry,Matthew,Matthew Henry's Commentary on the NT,384,Book,Baker,1983,Resource,1
796,Henry,Matthew,Matthew Henry's Commentary on the NT,360,Book,Baker,1983,Resource,1
797,Henry,Matthew,Matthew Henry's Commentary on the NT,402,Book,Baker ,1983,Resource,1
798,Henry,Matthew,Matthew Henry's Commentary on the NT,399,Book,Baker,1983,Resource,1
799,Henry,Matthew,Matthew Henry's Commentary on the NT,394,Book,Baker,1983,Resource,1
800,Henry,Matthew,Matthew Henry's Commentary on the NT,404,Book,Baker,1983,Resource,1
801,Henry,Matthew,Matthew Henry's Commentary on the NT,416,Book,Baker,1983,Resource,1
416,Lucado,Max,Book of Hebrews,119,Book,Nelson,2007,Study,1
414,Lucado,Max,Waiting for Christ's Return,120,Book,Word,2000,Study,1
672,MacArthur,John,1 and 2 Thessalonians-Titus,111,Book,Nelson,2007,Resource,1
513,MacArthur,John,Revelation,138,Book,Nelson,2007,Resource,1
802,,,Pray for Our Nation,87,Book,Harrison,1999,Prayer,1
803,Adams,Jay,Godliness Through Discipline,25,Book,P&R,1972,Theology,1
804,Andrews,Loretta,Now What?,79,Book,Nelson,2001,Theology,1
805,Ankerberg,John,The Facts on the Occult,46,Book,Harvest,1991,Resource,1
806,Bennett,Richard,Your Quest for God,87,Book,Cross Currents,1985,Resource,1
807,Farstad,Arthur,Living Water,72,Book,Living Water,1996,Resource,1
813,Syswerda,Jean,Adventures of the Kingdom Builders,103,Book,Gospel,1990,Resource,1
814,Welch,Edward,Just One More,26,,,,,1
811,Powlison,David,Pornography-slaying the dragon,21,Book,RCL,1999,Resource,1
812,Sparks,John,Extreme Privilege,60,Book,Promise Keepers,2001,Resource,1
817,Yount,Christine,Helping Children Know God,112,Book,Group,1995,Resource,1
167,Peterson,Eugene,God's Message of Christmas Love,93,Book,Countryman,2004,Christmas,1
808,Family,Focus,RU486Sure,8,Book,Focus on the Family,2000,Resource,1
810,Keefauver,Larry,The Lessons of John G. Lake on Prayer,86,Book,Creation,1997,Resource,1
811,Jensen,Irving,1 Corinthians,110,Book,Moody,1972,Resource,1
812,Guthrie,Donald,The New Century Bible Commentary Galatians,164,Book,Eerdmans,1984,Resource,1
813,Rayburn,Robert,Galatians Thru Philemon,223,Book,Barbour,2008,Resource,1
815,Jensen,Irving,John,108,Book,Moody,1970,Resource,1
824,Lucado,Max,Max on Life,238,Book,Nelson,2010,Theology,1
814,Guthrie,Donald,Exploring God's Word,231,Book,Eerdmans,1986,Resource,1
816,Peace,Richard,Gospel of Mark,96,Book,Serendipity,1989,Resource,1
821,Burpo,Todd,Heaven Is For Real,163,Book,Nelson,2010,Inspiration,1
822,Newsong,,One True God,,CD,HHM,2011,Music,1
817,Hickey,Marilyn,How to be a Mature Christian,100,Book,Hickey,1984,Resource,1
818,Swindoll,Charles,Laugh Again,123,Book,Swindoll,1992,Resource,1
819,multiple,,Gospel of Matthew,134,Book,Nelson,1993,Resource,1
820,Carty,Jay,"Only ""10's"" Go to Heaven",30,Book,Churches Alive,1988,Resource,1
823,Eldredge,John and Stasi,Captivating,238,Book,Nelson,2010,Relationships,1
825,Wilson,Bill,A Ready Defense,495,Book,Here's Life,1990,Theology,1
826,Jenkins,Jerry,Soon,347,Book,Tyndale,2003,Fiction,1
827,Peretti,Frank,Nightmare Academy,311,Book,Nelson,2002,Fiction,1
828,,,Melodies of Praise,341,Book,Gospel Pub,1957,Archives,1
829,,,Hymns of Glorious Praise,504,Book,Gospel Pub,1969,Archives,1
830,Johnson,Norman,Praise! Our Songs and Hymns,572,Book,Zondervan,1979,Archives,1
831,Hummel,Homer,Foursquare Hymnal,390,Book,Foursquare,,Archives,1
832,Moore,Beth,Get Out of That Pit,249,Book,Nelson,2007,Inspiration,1
833,Barker,Ken,Three Chord Praise,88,Book,Word Music,2005,Music,1
834,Barker,Ken,Three Chord Praise,81,Book,Word Music,2004,Music,1
835,Leonard,Hal,Old Time Gospel Songs,64,Book,Leonard,1996,Music,1
836,Cavalier,Debbie,Learn and Play Acoustic and Electric Guitar,31,Book,First Act,2002,Music,1
837,MacArthur,John,Twelve Ordinary Men,198,Book,Word,2002,Theology,1
838,Cleary,Steve,Hearts of Fire,292,Book,Nelson,2003,Mission,1
840,Talk,DC,Jesus Freaks,361,Book,Bethany,1999,Missions,1
841,Wurmbrand,Richard,Tortured for Christ,157,Book,Living Sacrifice,1998,Missions,1
842,Chan,Francis,Erasing Hell,197,Book,Cook,2011,Theology,1
843,Blessed Union of Souls,,The Mission Field,,CD,Salvation,2011,Music,1
845,Tenth Avenue North,,The Light Meets the Dark,,CD,Reunion,2010,Music,1
846,Brock,Tricia,The Road,,CD,Inpop,2011,Music,1
847,Tenney,Tommy,One Night With the King,124 min,DVD,20th Century,2006,History,1
848,Scardamaglia,Francesco,Mother Teresa,115 min,DVD,20th Century,2003,Missions,1
849,Strong,James,The New Strong's Exhaustive Concordance of the Bible,1260,Book,Nelson,1990,Resource,1
848,Dobson,James,The Stong-Willed Child,1,Cassette,Focus,1982,Parenting,2
849,Cloud,Henry,False Assumptions,206,Book,Zondervan,1994,Counseling,1
850,Barclay,William,The Letters of James and Peter,404,Book,Westminster,2003,Resource,1
851,Dreamworks,,Joseph King of Dreams,83min,DVD,Dreamworks,2006,Children,1
853,Giglio,Louie,Prayer: Remix,180min,DVD,Passion,2010,Inspiration,1
854,Giglio,Louie,Grace (The One And Only),300min,DVD,Passion,2010,Inspiration,1
855,Rubart,James,Rooms,385,Book,BHP,2010,Fiction,1
858,Johnson,Bill,The Supernatural Ways of Royalty,232,Book,Destiny,2006,Spirituality,1
856,Johnson,Bill,The Supernatural Power of a Transformed Mind,168,Book,Destiny,2005,Spirituality,1
857,Johnson,Bill,Release the Power of Jesus,190,Book,Destiny,2009,Encouragement,1
859,Johnson,Bill,When Heaven Invades Earth,190,Book,Destiny,2003,Spirituality,1
860,Evans,David,The Grace Card,102min,DVD,Affirm,2011,Ministry,1
862,Kingsbury,Karen,Like Dandelion Dust,104min,DVD,20th Century,2010,Family,1
863,Rhodes,Ron,Commonly Misunderstood Bible Verses,287,Book,Harvest,2008,Theology,1
864,Lucado,Max,God's Story-your story,200,Book,Zondervan,2011,Encouragement,1
865,Jaeger,Andrea,First Service,323,Book,HCI,2004,Inspiration,1
866,Rice,Helen Steiner,A Collection of Blessings,153,Book,Barbour,2009,Encouragement,1
867,Rice,Helen Steiner,A Collection of Love Gifts,95,Book,Barbour,2002,Encouragement,1
868,Hillsong,,Look to You,,CD,EMI,2010,Music,1
869,Mark,Robin,Fly,,CD,EMI,2011,Music,1
871,Multiple,,NIV Bible on Cassette,,Cassette,Zondervan ,1983,Resource,1
872,Multiple,,NIV Bible on Cassette,,Cassette,Zondervan,1983,Resource,1
873,Multiple,,NIV Bible on Cassette,,Cassette,Zondervan,1983,Resource,1
874,Multiple,,NIV Bible on Cassette,,Cassette,Zondervan,1983,Resource,1
875,Cameron,Kirk,Left Behind,95 min,DVD,Cloud 10,2000,Fiction,1
877,Veggie Tales,,The Wonderful World of Auto-tainment!,30 min,DVD,Big Idea,2003,Children,1
878,Smith,Michael W.,With Open Hearts, ,DVD,Provident,2003,Music,1
879,Veggie Tales,,A Snoodle's Tale,50 min,DVD,Big Idea,2004,Children,1
881,,,Falling Fire,135 min,DVD,Int Bible Soc,2004,Theology,1
882,Garrett,Dr. Duane,Archaeological Study Bible NIV,2306,Book,Zondervan,2005,Resource,1
884,Frazee,Lucado,The Story,,CD-2,EMI,2011,Music,1
885,Capra,Frank,It's A Wonderful Life,130min,DVD-2,Paramount,1946,Christmas,1
886,Herms,Nordeman,The Story,,DVD,EMI,2011,Music,1
888,Cook,David,Seven Days in Utopia,99 min,DVD,Arcentertainment,2010,Encouragement,1
887,Autry,Alan,Forgiven,98 min,DVD,PureFlix,2010,Inspiration,1
889,Cruz,David,Courage,90 min,DVD,Vivendi,2009,Inspiration,1
890,,multiple,10 Movie Family Pack,900 min,DVD,Echo,2011,Inspirational,1
357,Hollingsworth,Mary,Miracles in Tough Times,222,Book,Guideposts,2009,Encouragement,1
891,Maher,Matt,The Love in Between,,CD,Provident,2011,Music,1
892,Kendrick,Stephen,Courageous,129min,DVD,Provident,2012,Family,1
894,VeggieTales,,The Bumblyburg Super-hero,210min,DVD-4,Big Idea,2004,Children,1
895,VeggieTales,,Abe and the Amazing Promise,53min,DVD,Big Idea,2008,Children,1
897,VeggieTales,,Lessons From the Sock Drawer,79min,DVD,Big Idea,2008,Children,1
898,VeggieTales,,Pistachio: The Little Boy That Woodn't,50min,DVD,Big Idea,2010,Children,1
899,VeggieTales,,Gideon:Tuba Warrior,44min,DVD,Big Idea,2006,Children,1
900,VeggieTales,,The Ballad of Little Joe,35min,DVD,Big Idea,2003,Children,1
901,VeggieTales,,Lord of the Beans,52min,DVD,Big Idea,2005,Children,1
902,VeggieTales,,Lyle the Kindly Viking,37min,DVD,Big Idea,2001,Children,1
903,VeggieTales,,Heroes of the Bible,75min,DVD,Big Idea,2002,Children,1
904,VeggieTales,,The Star of Christmas,45min,DVD,Big Idea,2002,Christmas,1
905,VeggieTales,,Saint Nicholas,45min,DVD,Big Idea,2009,Christmas,1
906,VeggieTales,,The Toy that Saved Christmas,30min,DVD,Big Idea,2002,Christmas,1
907,Schneider,John,Flag of My Father,96min,DVD,Bridgestone,2011,Faith,1
913,Hinkle,Cynthia,The Thankful Leper,,Book,Concordia,2007,Children,1
914,Dede,Vivian,Jesus' First Miracle,,Book,Concordia,1990,Children,1
915,Sanders,Nancy,Jesus Walks on the Water,,Book,Concordia,1995,Children,1
916,Bader,Joanne ,Jesus Wakes the Little Girl,,Book,Concordia,2009,Children,1
917,Konzen,Lisa,The Great Catch of Fish,,Book,Concordia,2006,Children,1
918,Davis,Bryan,The Day Jesus Died,,Book,Concordia,1998,Children,1
908,Cook,Jean,Jesus Calms the Storm,,Book,Concordia,2004,Children,1
909,Burkart,Jeffrey,Down Through the Roof,,Book,Concordia,1999,Children,1
910,Bader,Joanne,What's For Lunch?,,Book,Concordia,1997,Children,1
912,Rottmann,Erik,A Meal for Many,,Book,Concordia,2003,Children,1
919,Thaler,Mike,Church Harvest Mess-tival,,Book,Zonderkidz,2010,Children,1
921,Pollock,John,The Apostle: A Life of Paul,244,Book,Victor,1978,Study,1
931,Velasquez,Jaci,Diamond,,CD,inpop,2012,Music,1
932,Hillsong,United,Hillsong United: Live in Miami,,2CD,Hillsong,2012,Music,1
933,Jobe,Kari,Where I Find You,,CD,Sparrow,2012,Music,1
424,Passion,,The Best of Passion (so far),,CD,EMI,2006,Music,1
645,VeggieTales,,Minnesota Cuke,43 min,DVD,Big Idea,2005,Children,1
727,Gibson,Mel,The Passion of the Christ,126min,DVD,ICON,2004,Witnessing,1
721,Yancey,Philip,The Jesus I Never Knew,297,Book,Zondervan,1995,Theology,3
935,Colson,Charles,The Body,438,Book,Word,1992,Theology,1
936,Graham,Billy,Storm Warning,313,Book,Grason,1992,Theology,1
937,Schuller,Dr. Robert ,Prayer: My Soul's Adventure with God,234,Book,Nelson,1995,Autobiography,1
938,Tenney,Tommy,Chasing God Serving Man,165,Book,Destiny,2001,Revival,1
939,Yancey,Philip,Soul Survivor: How My Faith Survived the Church,321,Book,Doubleday,2001,Apologetics,1
940,Peretti,Frank,House,372,Book,WestBow,2006,Fiction,1
941,Passion,,White Flag,,CD,Sixsteps,2012,Music,1
943,Giglio,Louie,Symphony: I Lift My Hands,52min,DVD,Sparrow,2012,Worship,1
944,Voetberg,Family,Leaning,,CD,Voetberg,2012,Music,1
945,Jobe,Kari,Where I Find You,,CD,Sparrow,2012,Music,1
947,Hillsong,United,Live in Miami:Welcome to the Aftermath,,2 CD's,Hillsong,2012,Music,1
948,Velasquez,Jaci,Diamond,,CD,Inpop,2012,Music,1
949,Point of Grace,,A Thousand Little Things,,CD,Word,2012,Music,1
950,Library,,Mitford Characters-Blue,31,Binder,Library,2012,Fiction,1
951,Library,,Mitford Characters-Green,31,Binder,Library,2012,Fiction,1
952,Fries,Tess,Beautiful Bible Stories,223,Book,Dalmatian,2004,Childrens,1
953,Swindoll,Charles,Esther,198,Book,Word,1997,History,1
954,Townsend,John,Where Is God?,206,Book,ThomasNelson,2009,Relationships,1
956,Lucado,Max,Let the Journey Begin,111,Book,Countryman,1999,Inspiration,1
955,Zacharias,Ravi,Who Made God?,223,Book,Zondervan,2003,Theology,1
957,Karon,Jan,The Trellis and the Seed,29,Book,Puffin,2003,Childrens,1
958,Lahaye,Jenkins,The Jesus Chronicles:Matthew's Story,312,Book,Putnam,2010,Novel,1
959,Dudrey,Charles,Hell on Church Street,346,Book,Holy Fire,2011,Testimony,1
960,Smouse,Phil,The Lord Is My Shepherd,32,Book,Barbour,2004,Children,1
961,Linde,Lavaun,The Ten Lepers,32,Book,AlphaOmega,2000,Children,1
962,Linde,Lavaun,The Lad's Bag,30,Book,Bradshaw,1986,Children,1
963,Pierce,Chondra,I'm Kind of a Big Deal,90,DVD,NoWhining,2012,Humor,1
965,multiple,,Peace In The Valley,,CD,Arista,1997,Music,1
967,Stanley,Ralph,Great Gospel Performances,,CD,Sun,2006,Music,1
968,,,Church In The Valley,,CD,Cumberland,2006,Music,1
970,,,20 Best of Bluegrass Gospel,,CD,Madacy,2004,Music,1
971,,,Best of Gospel and Hymns,90min,2CD'S,Compass,2001,Music,1
972,Reid,Samuel,Sanctuary,,CD,Dock,1996,Music,1
973,Kaufman,Tim,Blessed Are Those,,CD,Kaufman,1996,Music,1
974,Kaufman,Tim,Give Your Heart A Home,na ,CD,Kaufman,1996,Music,1
975,Kaufman,Tim,Favorites,,CD,Kaufman,1996,Music,1
975,Hillsong,Live,Cornerstone,,CD,Hillsong,2012,Music,1
976,Hayford,Dr. Jack,What The Bible Is All About,,DVD,Gospel Light,,Theology,1
978,Longman,Tremper,The Expanded Bible (NCV),1904,Book,ThomasNelson,2011,Resource,1
979,Landon Jr,Michael,Journey to Jamaa,,DVD,WorldVision,2012,Missions,1
980,Integrity,,i Worship at Home Volume 11,,DVD,Integrity,2009,Worship,1
981,Jeremiah,Dr. David,Captured by Grace,207,Book,ThomasNelson,2006,Ministry,1
982,Jeremiah,Dr. David,What In The World Is Going On?,237,Book,ThomasNelson,2008,Prophecy,1
983,Kingsbury,Karen,Far Flutterby,32,Book,Zonderkidz,2011,Children,1
984,Mackall,Dandi,For God So Loved the World,30,Book,TommyNelson,1984,Children,1
985,Zacharias,Ravi,The Merchant and the Thief,28,Book,Zonderkidz,2012,Children,1
986,Kingsbury,Karen,Brave Young Knight,30,Book,Zonderkidz,2011,Children,1
987,Lucado,Max,The Oak Inside the Acorn,48,Book,ThomasNelson,2006,Children,1
988,Lucado,Max,The Crippled Lamb,30,Book,TommyNelson,1999,Children,1
989,Mackall,Dandi,Backyard Horses-Cowboy Colt,150,Book,Tyndale,2011,Children,1
990,Mackall,Dandi,Backyard Horses-Chasing Dream,142,Book,Tyndale,2012,Children,1
991,Mackall,Dandi,Backyard Horses-Horse Dreams,148,Book,Tyndale,2011,Children,1
992,Mackall,Dandi,Backyard Horses-Night Mare,144,Book,Tyndale,2012,Children,1
993,Erwin,Jon,October Baby,109 min,DVD,Provident,2012,Fiction,1
995,Burpo,Colton,Heaven Is For Real for Kids,30,Book,TommyNelson,2011,Children,1
996,Eldredge,John,The Sacred Romance,210,Book,Nelson,1997,Encouragement,1
997,Bedford,Deborah,A Morning Like This,318,Book,Faith Words,2002,Fiction,1
998,Rice,Helen Steiner,Celebrating Christmas Every Day,96,Book,Barbour,2009,Christmas,1
999,Davis,C. Thomas,Fields of the Fatherless,134,Book,Global,2002,Spirituality,1
1000,Tenney,Tommy,Finding Favor with the King,204,Book,Bethany,2003,Ministry,1
1001,Fryar,Jane,God's Promises to a Woman's Heart,52,Book,CTA,2011,Devotional,1
1002,Heitzmann,Kristen,Halos,319,Book,Bethany,2004,Fiction,1
1003,Johnson,Jennifer,Hoosier Crossroads,350,Book,Barbour,2007,Fiction,1
1004,Graham,Billy,Hope for Each Day,365,Book,ThomasNelson,2008,Devotional,1
1005,Omartian,Stormie,The Power of a Praying Woman Bible,1548,Book,Harvest,2006,Study,1
1006,Robertson,Pat,The Ten Offenses,207,Book,Integrity,2004,Revival,1
1007,Evans-Rogers,Dale,Woman,125,Book,Revell,1980,Inspiration,1
1008,Bedford,Deborah,When You Believe,273,Book,Faith Words,2009,Fiction,1
1009,Dreamworks,,The Prince of Egypt,47,Book,Dutton,1998,Children,1
1010,Oke,Janette,Dana's Valley,300,Book,Bethany,2001,Fiction,1
1011,Martyrs,Voice of,Extreme Devotion,368,Book,Word,2001,Missions,1
1012,McDowell,Josh,The New Tolerance,208,Book,Tyndale,1998,Ministry,1
1013,Tenney,Tommy,The God Chasers,152,Book,Destiny,1998,Ministry,1
1014,Wilkinson,Bruce,Experiencing Spiritual Breakthroughs,245,Book,Multnomah,1999,Inspiration,1
1015,Ortberg,John,God Is Closer Than You Think,168,Book,Zondervan,2005,Spirituality,1
1016,Eldredge,John,Walking With God,218,Book,Nelson,2008,Spirituality,1
1017,Schaeffer,Francis,True Spirituality,158,Book,Tyndale,2001,Spirituality,1
1018,Yancey,Philip,Finding God in Unexpected Places,272,Book,Doubleday,2005,Spirituality,1
1019,Yancey,Philip,Rumors,244,Book,Zondervan,2003,Encouragement,1
1020,Wagner,E.Glenn,The Church You've Always Wanted,251,Book,Zondervan,2002,Ministry,1
1022,Graham,Billy,Angels,192,Book,Word,1994,Theology,1
1023,Cordeiro,Wayne,Culture Shift,204,Book,Jossey-Bass,2005,Ministry,1
1024,Cloud,Dr. Henry,How People Grow,360,Book,Zondervan,2001,Theology,1
1025,Buchanan,Mark,The Holy Wild,259,Book,Multnomah,2003,Inspiring,1
1026,Arterburn,Stephen,Healing Is a Choice,224,Book,Nelson,2005,Spirituality,1
1027,Pierce,Chonda,A Piece of My Mind,,DVD,INO,2006,Humor,1
994,Raucci,Richard,The Book of Ruth-Journey of faith,91min,DVD,PureFlix,2009,Theology,1
1028,Mercyme,,The Hurt and The Healer,,CD,Provident,2012,Music,2
1029,Mansfield,Stephen,Ten Tortured Words,210,Book,ThomasNelson,2007,History,1
1030,Prague,Symphony,Christmas Joy,,CD,ShelterCove,2006,Music,1
1037,Lucado,Max,Christmas Child,96 min,DVD,Bridgestone,,Christmas,1
1036,Winkler,Henry,An American Christmas Carol,96 min,DVD,Scrooge,1979,Christmas,1
1038,Matzat,Don,Christ Esteem,207,Book,Harvest,1990,Theology,1
1039,Maranatha,,Life Together Worship series,,DVD-CD,Zenith,2003,Worship,1
1040,Chankin,James,The Mark,92 min,DVD,PureFlix,2012, Tribulation-redemption,1
1041,Cameron,Kirk,Monumental,84 min,DVD,CamFam,2012,History,1
1042,Collins,Stephen,Every Second Counts,88 min,DVD,CanWest,2009,Family,1
1043,McDowell,Josh,Undaunted,68 min,DVD,Echolight,2012,Redemption,1
1044,Davis,Ken,Get  'em While They're Hot !,100 min,DVD,Crown,2008,Comedy,1
1045,Dorsey,Bradley,A Greater Yes,90 min,DVD,PureFlix,2008,Redemption,1
1046,Velasquez,Jaci,The Encounter,85 min,DVD,PureFlix,2010,Relationships,1
1047,Diamond,Bernie,The Letter Writer,86 min,DVD,Bridgestone,2012,Relationships,1
1051,Jenkins,Jerry,Though None Go With Me,100 min,DVD,Gaiam,2012,Inspiring,1
1048,VeggieTales,,The League of Incredible Vegetables,50 min,DVD,Big Idea,2012,Children,1
1049,Kearney,Austin,Come What May,93 min,DVD,Advent,2009,Witnessing,1
1050,Schneider,John,Lukewarm,97 min,DVD,Slingshot,2012,Inspiring,1
1052,Garcia,Andrew,Two Hats,86 min,DVD,SecondMile,,Missions,1
1054,Scoggins,Chance,Heal The Wound,,CD,Word,2011,Music,1
1053,Scoggins,Chance,There is a God,,CD,Word,2011,Music,1
1062,Heath,Brandon,Blue Mountain,,CD,Provident,2012,Music,1
1055,Scoggins,Chance,Only Grace,,CD,Word,2011,Music,1
1057,Nockels,Christy,Into the Glorious,,CD,Sparrow,2012,Music,1
1056,Scroggins,Chance,Never Alone,,CD,Word,2011,Music,1
1058,Avalon,,Number Ones,,CD,Sparrow,2012,Music,1
1061,West,Matthew,Into The Light,,CD,Sparrow,2012,Music,1
1063,Newsboys,,God's Not Dead,,CD,InPop,2011,Music,1
1065,Cecka,Melanie,Violet Goes to the Country,,Book,Viking,2007,Children's,1
1066,Ortberg,Nancy,Looking For God,183,Book,Tyndale,2008,Inspiring,1
1067,Idleman,Kyle,Not A Fan,212,Book,Zondervan,2011,Spirituality,1
1069,Lucado,Max,Grace for the Moment Daily Bible,1268,Book,Thomas,2006,Resource,1
1070,Stanley,Charles,The Ultimate Conversation,273,Book,Howard,2012,Prayer,1
1074,Robertson,Pat,The Ten Offenses,219,Book,Integrity,2004,History,1
1071,Graham,Billy,The Holy Spirit,284,Book,Nelson,1988,Holy Spirit,1
1072,Lucado,Max,Grace,151,Book,Nelson,2012,Theology,1
1073,Jeremiah,Dr. David,God Loves You,285,Book,Faith,2012,Theology,1
1075,Chan,Francis,Forgotten God,186,Book,Cook,2009,Holy Spirit,1
1076,Meyer,Joyce,In Pursuit of Peace,285,Book,Warner,2004,Encouragement,1
1077,Cottrell,Travis,When the Stars Burn Down,,CD,EMI,2011,Music,1
1078,Simpson,Michael,Permission Evangelism,206,Book,NexGen,2003,Evangelism,1
1079,Huch,Larry,Free at Last,235,Book,LHM,2000,Ministry,1
1080,Shultz,Steve,Can't You Talk Louder God?,184,Book,Destiny,2007,Spirituality,1
1081,Alcorn,Randy,Eternal Perspectives,616,Book,Tyndale,2012,Ministry,1
1082,Jenkins,Jerry,Hometown Legend,303,Book,Warner,2001,Fiction,1
1083,Strobel,Lee,The Case for Christ Study Bible,1776,Book,Zondervan,2009,Resource,1
1085,Cahn,Jonathan,The Harbinger,253,Book,Frontline,2011,Prophecy,1
1086,Tomlin,Chris,Burning Lights,,CD,Sixsteps,2013,Music,1
1087,Spangler,Ann,The Peace God Promises,223,Book,Zondervan,2011,Inspiration,1
1089,Kingsbury,Karen,The Princess and the Three Knights,31,Book,Zonderkidz,2009,Children,1
1090,Alcorn,Randy,Wait Until Then,30,Book,TyndaleKids,2007,Children,1
1091,Lucado,Max,Just in Case You Ever Wonder,29,Book,TommyNelson,2011,Children,1
1092,Karon,Jan,Violet Comes to Stay,33,Book,Viking,2006,Children,1
1092,various,,Christ Is Risen,,CD,Provident,2013,Music/Easter,1
1093,Lucado,Max,Resurrection,60,DVD,Bridgestone,2002,History,1
946,Tenth Avenue North,,Live: Inside and Inbetween,,CD-DVD,Provident,2011,Music,1
1060,Tenth Avenue North,,The Struggle,,CD,Provident,2012,Music,1
1093,Gray,Jason,A Way to See in the Dark,,CD,Centricity,2011,Music,1
1094,Collins,Lynn,Unconditional,98min,DVD,Provident,2012,Inspiration,1
1095,Webster,Micah,The Penny,88min,DVD,Bridgestone,2010,Relationships,1
1096,Young,Wm. Paul,Cross Roads,286,Book,FaithWords,2012,Fiction,1
1097,Herriot,James,The Christmas Day Kitten,29,Book,St Martin's,1986,Children,1
1098,Davidson,Alice,The Story of Daniel and The Lions,31,Book,Grolier,1986,Children,1
1099,Hall,Monica,Fear Not !,30,Book,TommyNelson,1998,Children,1
1100,Smalley,Gary,Making Love Last Forever,268,Book,Word,1996,Marriage,1
1101,Keller,Phillip,Sky Edge,206,Book,Kregel,1992,Spirituality,1
1104,Rivers,Francine,Unshaken,145,Book,Tyndale,2001,History,1
1102,Stanley,Charles,The Reason For My Hope,241,Book,Nelson,1997,Encouragement,1
1103,Edwards,Gene,The Divine Romance,230,Book,Tyndale,1992,Inspiration,1
1105,Strobel,Lee,God's Outrageous Claims,257,Book,Zondervan,2005,Theology,1
1106,Strobel,Lee,The Case for the Real Jesus,277,Book,Zondervan,2007,Apologetics,1
1107,Tada,Joni Eareckson,Holiness in Hidden Places,144,Book,Countryman,1999,Inspiration,1
1108,Swindoll,Charles,The Grace Awakening,304,Book,Word,1990,Theology,1
1109,Alcorn,Randy,The Chasm,109,Book,Multnomah,2011,Fiction,1
1110,Tenney,Tommy,The God Catchers,191,Book,Nelson,2000,Theology,1
1111,Vosburgh,Frederick,Everyday Life in Bible Times,447,Book,N.Geographic,1967,History,1
1112,Downey,Roma,The Bible,440 min,4 DVD's,Lightworkers,2013,Historical,1
1113,Simon,Mary,My Easter Basket,14,Book,Standard,2002,Children,1
80,Wilkinson,Bruce,A Life God Rewards,124,Book,Multnomah,2002,Spirituality,1
1114,Simmons,Brian,Worth It,73,Book,Purposeful,2011,Parenting,1
1115,Jones,Dean,Mandie And The Secret Tunnel,103min,DVD,Lost World,2009,Children,1
1116,Travis,Randy,The Wager,82min,DVD,PureFlix,2007,Fiction,1
1117,Wu,John,Rogue Saints,103min,DVD,Word,2012,Fiction,1
1118,Lasbury,Anna,The Sound of the Spirit,128min,DVD,Bridgestone,2012,Fiction,1
1119,Johnson,Lexi,Mandie and the Cherokee Treasure,103min,DVD,Lost World,2010,Fiction,1
1120,Grant,Amy,A Song from the Heart,90min,CD & DVD,Echo Bridge,2009,Fiction,1
1121,Bonilla,Levi,The Sugar Creek Gang Swamp Robber,70min,DVD,Bridgestone,2009,Children,1
1122,Johnson,Lexi,The Sugar Creek Gang Race Against Nightfall,70min,DVD,Bridgestone,2009,Children,1
1123,Davies,Ben,New Hope,120min,DVD,Bridgestone,2012,Teens,1
1124,Kearney,Austin,Come What May,93min,DVD,Advent,2009,Teens,1
1125,Teague,Marshall,Last Ounce of Courage,99min,DVD,Veritas,2012,Fiction,1
1126,Scharoun,Ryan,Ring The Bell,96min,DVD,Beech,2013,Fiction,1
1127,Marchiano,Bruce,This Is Our Time,104min,DVD,PureFlix,2012,Fiction,1
1128,Lucado,Max,God's Story-your story,180min,3 audio CD's,Zondervan,2011,Encouragement,1
1129,Young,Sarah,Jesus Calling,382,Book,ThomasNelson,2004,Devotional,1
1130,Wyatt,Gary,The Prayers of a Righteous Man,108,Book,Wyatt,2012,Prayer,1
1131,Zacharias,Ravi,The Grand Weaver,173,Book,Zondervan,2007,Spirituality,1
1132,Bevere,John,The Bait of Satan,255,Book,Charisma,2004,Spirituality,1
1134,Bevere,John,Extraordinary,228,Book,Waterbrook,2009,Inspirational,1
1135,Hillsong,United,Zion,,CD,Hillsong,2013,Music,1
1136,Big Daddy Weave,,Every Time I Breathe,,CD,Word,2006,Music,1
1137,Garborg,,365 Day Brighteners,365,Book,Garborg's,,Devotional,1
1138,St. John,Patricia,Life Everlasting,104,Book,Christian Focus,2007,Missions,1
1139,White,James,A Mind for God,114,Book,IVP,2006,Encouragement,1
1140,Young,Sarah,Dear Jesus,251,Book,ThomasNelson,2007,Devotional,1
1141,Tomlinson,Chris,Crave,210,Book,Harvest,2010,Spirituality,1
1142,Robertson,Gordon,The Quest For God,,DVD,CBN,2011,Relationship,1
1143,Lucado,Max,Out Live Your Life,174,Book,LifeWay,2011,Study,1
1145,Kramer,Janice,The Good Samaritan,28,Book,Arch-Concordia,1964,Children,1
